2026-05-11 21:33:24 | INFO     | data_drift           | ======================================================================
2026-05-11 21:33:24 | INFO     | data_drift           |   number_diagnoses                             0.0114     STABLE 0.0494 0.0375  0.0733    YES
2026-05-11 21:33:24 | INFO     | data_drift           |   FE_labs_per_day_x_comorbidity                0.0019     STABLE 0.0505 0.0424  0.0722    YES
2026-05-11 21:33:24 | INFO     | data_drift           |   time_in_hospital                             0.0062     STABLE 0.0341 0.0278  0.0516    YES
2026-05-11 21:33:24 | INFO     | data_drift           |   FE_glycemic_x_emergency                      0.0063     STABLE 0.0289 0.0281  0.0503    YES
2026-05-11 21:33:24 | INFO     | data_drift           |   FE_meds_per_day                               0.006     STABLE 0.0262 0.0289  0.0501    YES
2026-05-11 21:33:24 | INFO     | data_drift           |   diag_1                                       0.0068     STABLE 0.0231 0.0292  0.0501    YES
2026-05-11 21:33:24 | INFO     | data_drift           |   age                                          0.0056     STABLE 0.0285 0.0265  0.0476    YES
2026-05-11 21:33:24 | INFO     | data_drift           |   FE_diag_med_ratio                            0.0054     STABLE 0.0283 0.0258  0.0465    YES
2026-05-11 21:33:24 | INFO     | data_drift           |   FE_n_med_decreases                           0.0043     STABLE 0.0239 0.0232  0.0408    YES
2026-05-11 21:33:24 | INFO     | data_drift           |   admission_type_id                            0.0031     STABLE 0.0328 0.0197  0.0386    YES
2026-08-04 10:43:28 | INFO     | data_drift           | ===== RUN 20260804-104328-726c64 | pid=28728 | started 2026-08-04 10:43:28 =====
2026-08-04 10:43:28 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:28 | INFO     | data_drift           | DriftSentinel — Data Drift Detection Run
2026-08-04 10:43:28 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:29 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:29 | INFO     | data_drift           | DriftSentinel — Data Drift Detector  [fit reference]
2026-08-04 10:43:29 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:29 | INFO     | data_drift           | Reference window : val  shape=(20949, 55)
2026-08-04 10:43:29 | INFO     | data_drift           | Features to monitor: 53
2026-08-04 10:43:29 | INFO     | data_drift           | Reference statistics computed for 53 features
2026-08-04 10:43:29 | INFO     | data_drift           | 
>>> Drift window: val (reference) → test (production)
2026-08-04 10:43:29 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:29 | INFO     | data_drift           | DriftSentinel — Data Drift Detection
2026-08-04 10:43:29 | INFO     | data_drift           |   Reference  : val  (20,949 rows)
2026-08-04 10:43:29 | INFO     | data_drift           |   Production : test  (17,325 rows)
2026-08-04 10:43:29 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:29 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:29 | INFO     | data_drift           | Drift Detection Results: val → test
2026-08-04 10:43:29 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:29 | INFO     | data_drift           |   Total features     : 53
2026-08-04 10:43:29 | INFO     | data_drift           |   Drift detected     : 25 (47.2%)
2026-08-04 10:43:29 | INFO     | data_drift           |   PSI Critical       : 0
2026-08-04 10:43:29 | INFO     | data_drift           |   PSI Moderate       : 0
2026-08-04 10:43:29 | INFO     | data_drift           |   PSI Stable         : 53
2026-08-04 10:43:29 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:29 | INFO     | data_drift           | Feature                                           PSI      Level     KS     JS   Score  Drift
2026-08-04 10:43:29 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:29 | INFO     | data_drift           |   FE_multi_channel_utilizer                    0.0556     STABLE 0.1074 0.0831  0.1859    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   FE_total_clinical_contacts                   0.0399     STABLE 0.0821 0.0748  0.1542    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   FE_lab_to_procedure_ratio                    0.0412     STABLE 0.0711 0.0718  0.1476    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   medical_specialty                            0.0169     STABLE 0.0586 0.0477  0.0936    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   payer_code                                   0.0191     STABLE 0.0263 0.0508   0.088    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   number_outpatient                            0.0207     STABLE 0.0566 0.0388  0.0849    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   discharge_disposition_id                     0.0154     STABLE 0.0603 0.0411  0.0848    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   FE_labs_per_day                              0.0147     STABLE 0.0472 0.0443  0.0836    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   FE_diagnoses_per_day                          0.014     STABLE 0.0489 0.0415  0.0802    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   diag_2                                       0.0149     STABLE 0.0392 0.0431  0.0794    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   number_diagnoses                             0.0114     STABLE 0.0494 0.0375  0.0733    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   FE_labs_per_day_x_comorbidity                0.0019     STABLE 0.0505 0.0424  0.0722    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   time_in_hospital                             0.0062     STABLE 0.0341 0.0278  0.0516    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   FE_glycemic_x_emergency                      0.0063     STABLE 0.0289 0.0281  0.0503    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   FE_meds_per_day                               0.006     STABLE 0.0262 0.0289  0.0501    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   diag_1                                       0.0068     STABLE 0.0231 0.0292  0.0501    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   age                                          0.0056     STABLE 0.0285 0.0265  0.0476    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   FE_diag_med_ratio                            0.0054     STABLE 0.0283 0.0258  0.0465    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   FE_n_med_decreases                           0.0043     STABLE 0.0239 0.0232  0.0408    YES
2026-08-04 10:43:29 | INFO     | data_drift           |   admission_type_id                            0.0031     STABLE 0.0328 0.0197  0.0386    YES
2026-08-04 10:43:29 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:29 | INFO     | data_drift           | DriftSentinel — Data Drift Detector  [fit reference]
2026-08-04 10:43:29 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:29 | INFO     | data_drift           | Reference window : train  shape=(63492, 55)
2026-08-04 10:43:29 | INFO     | data_drift           | Features to monitor: 53
2026-08-04 10:43:29 | INFO     | data_drift           | Reference statistics computed for 53 features
2026-08-04 10:43:29 | INFO     | data_drift           | 
>>> Drift window: train (reference) → val (production)
2026-08-04 10:43:29 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:29 | INFO     | data_drift           | DriftSentinel — Data Drift Detection
2026-08-04 10:43:29 | INFO     | data_drift           |   Reference  : train  (63,492 rows)
2026-08-04 10:43:29 | INFO     | data_drift           |   Production : val  (20,949 rows)
2026-08-04 10:43:29 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:30 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:30 | INFO     | data_drift           | Drift Detection Results: train → val
2026-08-04 10:43:30 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:30 | INFO     | data_drift           |   Total features     : 53
2026-08-04 10:43:30 | INFO     | data_drift           |   Drift detected     : 31 (58.5%)
2026-08-04 10:43:30 | INFO     | data_drift           |   PSI Critical       : 3
2026-08-04 10:43:30 | INFO     | data_drift           |   PSI Moderate       : 2
2026-08-04 10:43:30 | INFO     | data_drift           |   PSI Stable         : 48
2026-08-04 10:43:30 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:30 | INFO     | data_drift           | Feature                                           PSI      Level     KS     JS   Score  Drift
2026-08-04 10:43:30 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:30 | INFO     | data_drift           |   payer_code                                   0.9309   CRITICAL 0.4288 0.3302  0.8001    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   medical_specialty                            0.3278   CRITICAL 0.2169 0.2014  0.5882    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   admission_source_id                          0.2909   CRITICAL 0.0878 0.1107  0.4018    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   number_diagnoses                             0.1681   MODERATE 0.1794 0.1439  0.3771    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_labs_per_day_x_comorbidity                 0.153   MODERATE 0.1878 0.1368  0.3591    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_diagnoses_per_day                         0.0717     STABLE 0.1146 0.0956   0.217    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   admission_type_id                            0.0671     STABLE 0.0688 0.0909  0.1914    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   discharge_disposition_id                     0.0555     STABLE 0.0608 0.0796  0.1651    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_meds_per_day                              0.0465     STABLE 0.0867 0.0759  0.1623    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   number_outpatient                             0.045     STABLE 0.0818 0.0749  0.1582    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   race                                         0.0337     STABLE 0.0715 0.0647  0.1329    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   num_medications                              0.0261     STABLE 0.0687 0.0574  0.1167    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_labs_per_day                               0.027     STABLE 0.0684 0.0556  0.1151    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_total_clinical_contacts                   0.0228     STABLE 0.0498 0.0516  0.1001    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_lab_to_procedure_ratio                    0.0216     STABLE 0.0568   0.05  0.0996    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   age                                          0.0178     STABLE 0.0495 0.0472  0.0905    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_diag_med_ratio                            0.0175     STABLE 0.0443 0.0455  0.0864    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_total_active_meds                          0.016     STABLE 0.0501 0.0447  0.0862    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   diag_2                                       0.0062     STABLE  0.055 0.0473  0.0833    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_n_med_decreases                           0.0151     STABLE 0.0435 0.0434  0.0816    YES
2026-08-04 10:43:30 | INFO     | data_drift           | 
>>> Drift window: train (reference) → test (production)
2026-08-04 10:43:30 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:30 | INFO     | data_drift           | DriftSentinel — Data Drift Detection
2026-08-04 10:43:30 | INFO     | data_drift           |   Reference  : train  (63,492 rows)
2026-08-04 10:43:30 | INFO     | data_drift           |   Production : test  (17,325 rows)
2026-08-04 10:43:30 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:30 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:30 | INFO     | data_drift           | Drift Detection Results: train → test
2026-08-04 10:43:30 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:30 | INFO     | data_drift           |   Total features     : 53
2026-08-04 10:43:30 | INFO     | data_drift           |   Drift detected     : 31 (58.5%)
2026-08-04 10:43:30 | INFO     | data_drift           |   PSI Critical       : 5
2026-08-04 10:43:30 | INFO     | data_drift           |   PSI Moderate       : 2
2026-08-04 10:43:30 | INFO     | data_drift           |   PSI Stable         : 46
2026-08-04 10:43:30 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:30 | INFO     | data_drift           | Feature                                           PSI      Level     KS     JS   Score  Drift
2026-08-04 10:43:30 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:30 | INFO     | data_drift           |   payer_code                                   0.8402   CRITICAL  0.418 0.3153  0.7963    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   medical_specialty                             0.443   CRITICAL  0.272 0.2305  0.6996    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   number_diagnoses                             0.2588   CRITICAL 0.2288  0.178  0.5096    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_labs_per_day_x_comorbidity                0.2146   CRITICAL 0.2316 0.1531  0.4442    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   admission_type_id                            0.1904   MODERATE 0.1006 0.1499  0.3749    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_diagnoses_per_day                         0.1342   MODERATE 0.1545 0.1314  0.3257    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   admission_source_id                          0.2027   CRITICAL 0.0826 0.0733  0.2827    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_meds_per_day                               0.075     STABLE 0.1074 0.0957  0.2172    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   race                                         0.0513     STABLE 0.0933 0.0906  0.1869    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   discharge_disposition_id                     0.0643     STABLE 0.0758 0.0862  0.1858    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_lab_to_procedure_ratio                    0.0512     STABLE 0.0703 0.0815  0.1674    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   diag_2                                       0.0178     STABLE  0.094 0.0835  0.1515    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_total_clinical_contacts                   0.0412     STABLE 0.0552 0.0739  0.1446    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_diag_med_ratio                            0.0331     STABLE 0.0641 0.0606  0.1247    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   time_in_hospital                             0.0247     STABLE 0.0668 0.0555  0.1126    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   num_medications                              0.0212     STABLE  0.065 0.0516  0.1041    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_multi_channel_utilizer                     0.015     STABLE 0.0582 0.0433  0.0864    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_n_med_increases                           0.0151     STABLE 0.0432 0.0434  0.0814    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_labs_per_day                               0.015     STABLE 0.0348  0.043  0.0778     NO
2026-08-04 10:43:30 | INFO     | data_drift           |   FE_glycemic_risk_score                       0.0079     STABLE 0.0876 0.0313  0.0761    YES
2026-08-04 10:43:30 | INFO     | data_drift           |   Drift results CSV: C:\Users\sharg\Desktop\github\DriftSentinel\outputs\log\data_drift_test.csv
2026-08-04 10:43:30 | INFO     | data_drift           |   Data drift report saved: C:\Users\sharg\Desktop\github\DriftSentinel\outputs\log\data_drift_report.json
2026-08-04 10:43:30 | INFO     | data_drift           |   Drift results CSV: C:\Users\sharg\Desktop\github\DriftSentinel\outputs\log\data_drift_val.csv
2026-08-04 10:43:30 | INFO     | data_drift           |   Drift results CSV: C:\Users\sharg\Desktop\github\DriftSentinel\outputs\log\data_drift_test.csv
2026-08-04 10:43:30 | INFO     | data_drift           |   Data drift report saved: C:\Users\sharg\Desktop\github\DriftSentinel\outputs\log\data_drift_train_reference.json
2026-08-04 10:43:30 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:30 | INFO     | data_drift           | Data Drift Detection Complete
2026-08-04 10:43:30 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:30 | INFO     | data_drift           |   val→test       : drifted=25/53  critical=0
2026-08-04 10:43:30 | INFO     | data_drift           |   train→val      : drifted=31/53  critical=3
2026-08-04 10:43:30 | INFO     | data_drift           |   train→test     : drifted=31/53  critical=5
2026-08-04 10:43:30 | INFO     | data_drift           |   Next: feature_drift.py → concept_drift.py → alerting.py
2026-08-04 10:43:30 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:32 | INFO     | data_drift           | ===== RUN 20260804-104331-0a9150 | pid=29972 | started 2026-08-04 10:43:32 =====
2026-08-04 10:43:32 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:32 | INFO     | data_drift           | DriftSentinel — Data Drift Detector  [fit reference]
2026-08-04 10:43:32 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:32 | INFO     | data_drift           | Reference window : val  shape=(20949, 55)
2026-08-04 10:43:32 | INFO     | data_drift           | Features to monitor: 53
2026-08-04 10:43:32 | INFO     | data_drift           | Reference statistics computed for 53 features
2026-08-04 10:43:32 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:32 | INFO     | data_drift           | DriftSentinel — Data Drift Detection
2026-08-04 10:43:32 | INFO     | data_drift           |   Reference  : val  (20,949 rows)
2026-08-04 10:43:32 | INFO     | data_drift           |   Production : test  (17,325 rows)
2026-08-04 10:43:32 | INFO     | data_drift           | ======================================================================
2026-08-04 10:43:32 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:32 | INFO     | data_drift           | Drift Detection Results: val → test
2026-08-04 10:43:32 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:32 | INFO     | data_drift           |   Total features     : 53
2026-08-04 10:43:32 | INFO     | data_drift           |   Drift detected     : 25 (47.2%)
2026-08-04 10:43:32 | INFO     | data_drift           |   PSI Critical       : 0
2026-08-04 10:43:32 | INFO     | data_drift           |   PSI Moderate       : 0
2026-08-04 10:43:32 | INFO     | data_drift           |   PSI Stable         : 53
2026-08-04 10:43:32 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:32 | INFO     | data_drift           | Feature                                           PSI      Level     KS     JS   Score  Drift
2026-08-04 10:43:32 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 10:43:32 | INFO     | data_drift           |   FE_multi_channel_utilizer                    0.0556     STABLE 0.1074 0.0831  0.1859    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   FE_total_clinical_contacts                   0.0399     STABLE 0.0821 0.0748  0.1542    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   FE_lab_to_procedure_ratio                    0.0412     STABLE 0.0711 0.0718  0.1476    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   medical_specialty                            0.0169     STABLE 0.0586 0.0477  0.0936    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   payer_code                                   0.0191     STABLE 0.0263 0.0508   0.088    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   number_outpatient                            0.0207     STABLE 0.0566 0.0388  0.0849    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   discharge_disposition_id                     0.0154     STABLE 0.0603 0.0411  0.0848    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   FE_labs_per_day                              0.0147     STABLE 0.0472 0.0443  0.0836    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   FE_diagnoses_per_day                          0.014     STABLE 0.0489 0.0415  0.0802    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   diag_2                                       0.0149     STABLE 0.0392 0.0431  0.0794    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   number_diagnoses                             0.0114     STABLE 0.0494 0.0375  0.0733    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   FE_labs_per_day_x_comorbidity                0.0019     STABLE 0.0505 0.0424  0.0722    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   time_in_hospital                             0.0062     STABLE 0.0341 0.0278  0.0516    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   FE_glycemic_x_emergency                      0.0063     STABLE 0.0289 0.0281  0.0503    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   FE_meds_per_day                               0.006     STABLE 0.0262 0.0289  0.0501    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   diag_1                                       0.0068     STABLE 0.0231 0.0292  0.0501    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   age                                          0.0056     STABLE 0.0285 0.0265  0.0476    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   FE_diag_med_ratio                            0.0054     STABLE 0.0283 0.0258  0.0465    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   FE_n_med_decreases                           0.0043     STABLE 0.0239 0.0232  0.0408    YES
2026-08-04 10:43:32 | INFO     | data_drift           |   admission_type_id                            0.0031     STABLE 0.0328 0.0197  0.0386    YES
2026-08-04 11:03:57 | INFO     | data_drift           | ===== RUN 20260804-110357-73426d | pid=28260 | started 2026-08-04 11:03:57 =====
2026-08-04 11:03:57 | INFO     | data_drift           | ======================================================================
2026-08-04 11:03:57 | INFO     | data_drift           | DriftSentinel — Data Drift Detection Run
2026-08-04 11:03:57 | INFO     | data_drift           | ======================================================================
2026-08-04 11:03:57 | INFO     | data_drift           | ======================================================================
2026-08-04 11:03:57 | INFO     | data_drift           | DriftSentinel — Data Drift Detector  [fit reference]
2026-08-04 11:03:57 | INFO     | data_drift           | ======================================================================
2026-08-04 11:03:57 | INFO     | data_drift           | Reference window : val  shape=(20949, 55)
2026-08-04 11:03:57 | INFO     | data_drift           | Features to monitor: 53
2026-08-04 11:03:57 | INFO     | data_drift           | Reference statistics computed for 53 features
2026-08-04 11:03:57 | INFO     | data_drift           | 
>>> Drift window: val (reference) → test (production)
2026-08-04 11:03:57 | INFO     | data_drift           | ======================================================================
2026-08-04 11:03:57 | INFO     | data_drift           | DriftSentinel — Data Drift Detection
2026-08-04 11:03:57 | INFO     | data_drift           |   Reference  : val  (20,949 rows)
2026-08-04 11:03:57 | INFO     | data_drift           |   Production : test  (17,325 rows)
2026-08-04 11:03:57 | INFO     | data_drift           | ======================================================================
2026-08-04 11:03:57 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 11:03:57 | INFO     | data_drift           | Drift Detection Results: val → test
2026-08-04 11:03:57 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 11:03:57 | INFO     | data_drift           |   Total features     : 53
2026-08-04 11:03:57 | INFO     | data_drift           |   Drift detected     : 25 (47.2%)
2026-08-04 11:03:57 | INFO     | data_drift           |   PSI Critical       : 0
2026-08-04 11:03:57 | INFO     | data_drift           |   PSI Moderate       : 0
2026-08-04 11:03:57 | INFO     | data_drift           |   PSI Stable         : 53
2026-08-04 11:03:57 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 11:03:57 | INFO     | data_drift           | Feature                                           PSI      Level     KS     JS   Score  Drift
2026-08-04 11:03:57 | INFO     | data_drift           | ----------------------------------------------------------------------
2026-08-04 11:03:57 | INFO     | data_drift           |   FE_multi_channel_utilizer                    0.0556     STABLE 0.1074 0.0831  0.1859    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   FE_total_clinical_contacts                   0.0399     STABLE 0.0821 0.0748  0.1542    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   FE_lab_to_procedure_ratio                    0.0412     STABLE 0.0711 0.0718  0.1476    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   medical_specialty                            0.0169     STABLE 0.0586 0.0477  0.0936    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   payer_code                                   0.0191     STABLE 0.0263 0.0508   0.088    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   number_outpatient                            0.0207     STABLE 0.0566 0.0388  0.0849    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   discharge_disposition_id                     0.0154     STABLE 0.0603 0.0411  0.0848    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   FE_labs_per_day                              0.0147     STABLE 0.0472 0.0443  0.0836    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   FE_diagnoses_per_day                          0.014     STABLE 0.0489 0.0415  0.0802    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   diag_2                                       0.0149     STABLE 0.0392 0.0431  0.0794    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   number_diagnoses                             0.0114     STABLE 0.0494 0.0375  0.0733    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   FE_labs_per_day_x_comorbidity                0.0019     STABLE 0.0505 0.0424  0.0722    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   time_in_hospital                             0.0062     STABLE 0.0341 0.0278  0.0516    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   FE_glycemic_x_emergency                      0.0063     STABLE 0.0289 0.0281  0.0503    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   FE_meds_per_day                               0.006     STABLE 0.0262 0.0289  0.0501    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   diag_1                                       0.0068     STABLE 0.0231 0.0292  0.0501    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   age                                          0.0056     STABLE 0.0285 0.0265  0.0476    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   FE_diag_med_ratio                            0.0054     STABLE 0.0283 0.0258  0.0465    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   FE_n_med_decreases                           0.0043     STABLE 0.0239 0.0232  0.0408    YES
2026-08-04 11:03:57 | INFO     | data_drift           |   admission_type_id                            0.0031     STABLE 0.0328 0.0197  0.0386    YES
